Wavelength,Raw_Spectrum,Smoothed_Spectrum,,,# Smoothing method: Savitzky-Golay
726.57312,751,752.84591,,,
726.76761,751,750.79125,,,
726.96212,751,749.23595,,,
727.15663,757,747.35851,,,
727.35117,764,744.59308,,,
727.54572,737,742.65286,,,
727.74028,729,740.90077,,,
727.93486,751,738.20768,,,
728.12946,748,736.77168,,,
728.32406,750,736.19185,,,
728.51869,733,732.59197,,,
728.71333,724,729.32562,,,
728.90798,717,727.06027,,,
729.10265,726,724.56169,,,
729.29734,716,722.30651,,,
729.49204,708,719.96802,,,
729.68675,724,718.2283,,,
729.88148,693,715.33989,,,
730.07622,712,711.73066,,,
730.27098,704,708.67186,,,
730.46576,724,706.96453,,,
730.66055,704,704.77701,,,
730.85535,717,700.43983,,,
731.05017,700,697.84149,,,
731.24501,690,694.95889,,,
731.43986,687,692.37849,,,
731.63472,693,689.69046,,,
731.8296,692,686.69182,,,
732.0245,687,684.52438,,,
732.21941,697,682.32952,,,
732.41433,667,679.50493,,,
732.60927,668,675.82908,,,
732.80423,680,672.10981,,,
732.9992,636,668.70486,,,
733.19418,640,666.56312,,,
733.38918,687,664.63716,,,
733.5842,691,662.46461,,,
733.77923,660,659.59881,,,
733.97427,664,656.2331,,,
734.16933,644,653.88419,,,
734.36441,642,651.09559,,,
734.5595,626,648.31853,,,
734.7546,662,645.87094,,,
734.94972,655,642.49836,,,
735.14486,650,639.22458,,,
735.34001,628,635.5464,,,
735.53518,623,632.6561,,,
735.73036,657,630.23729,,,
735.92555,617,627.37034,,,
736.12076,620,624.52726,,,
736.31599,623,621.64649,,,
736.51123,610,618.73601,,,
736.70649,618,615.83205,,,
736.90176,586,612.95644,,,
737.09704,588,609.56762,,,
737.29234,617,606.87057,,,
737.48766,622,603.36132,,,
737.68299,616,599.59854,,,
737.87834,631,596.58581,,,
738.0737,589,592.54334,,,
738.26907,584,587.5862,,,
738.46446,574,584.82394,,,
738.65987,586,583.58753,,,
738.85529,595,580.73823,,,
739.05073,568,578.4083,,,
739.24618,570,574.99354,,,
739.44165,557,571.95619,,,
739.63713,558,568.51972,,,
739.83262,554,565.83014,,,
740.02814,566,563.65904,,,
740.22366,572,560.16505,,,
740.4192,568,555.83094,,,
740.61476,532,551.98963,,,
740.81033,560,549.57129,,,
741.00592,544,545.03366,,,
741.20152,533,541.74174,,,
741.39714,527,538.99336,,,
741.59277,530,535.34198,,,
741.78842,527,532.41706,,,
741.98408,540,527.64457,,,
742.17975,529,524.4987,,,
742.37545,527,520.80928,,,
742.57115,536,517.25706,,,
742.76688,524,513.78738,,,
742.96261,512,511.72566,,,
743.15836,543,507.96496,,,
743.35413,518,503.96673,,,
743.54991,472,499.72258,,,
743.74571,494,496.46613,,,
743.94152,478,493.27611,,,
744.13735,492,489.67675,,,
744.33319,473,485.82179,,,
744.52905,463,481.61123,,,
744.72492,469,477.89268,,,
744.92081,442,473.1808,,,
745.11671,481,469.81012,,,
745.31263,490,466.3504,,,
745.50856,468,462.94691,,,
745.70451,454,456.50207,,,
745.90047,489,452.7529,,,
746.09645,450,449.45111,,,
746.29244,431,445.43673,,,
746.48845,445,440.71662,,,
746.68447,425,436.53048,,,
746.88051,452,431.90503,,,
747.07656,390,427.82251,,,
747.27263,431,423.66396,,,
747.46872,434,419.83481,,,
747.66481,429,417.01094,,,
747.86093,399,413.41494,,,
748.05705,415,410.31738,,,
748.2532,417,408.42155,,,
748.44936,414,405.61564,,,
748.64553,390,401.60078,,,
748.84172,396,397.48837,,,
749.03792,381,393.25679,,,
749.23414,388,389.23289,,,
749.43037,384,384.92351,,,
749.62662,363,380.78321,,,
749.82288,389,377.00935,,,
750.01916,353,372.32599,,,
750.21546,360,367.82829,,,
750.41176,354,363.28227,,,
750.60809,425,360.23749,,,
750.80443,367,357.15874,,,
751.00078,335,355.05839,,,
751.19715,344,352.84661,,,
751.39353,360,349.24739,,,
751.58993,344,346.35518,,,
751.78634,356,342.88686,,,
751.98277,354,340.89284,,,
752.17922,350,337.87674,,,
752.37568,340,334.76928,,,
752.57215,317,331.87116,,,
752.76864,334,330.38873,,,
752.96514,306,327.76323,,,
753.16166,297,324.83954,,,
753.3582,306,323.72486,,,
753.55475,299,321.49095,,,
753.75131,323,319.13756,,,
753.94789,313,317.17726,,,
754.14448,323,314.91599,,,
754.34109,318,314.00621,,,
754.53772,303,311.61936,,,
754.73436,296,308.88901,,,
754.93101,298,307.44343,,,
755.12768,335,304.54114,,,
755.32436,362,302.35799,,,
755.52106,302,299.34673,,,
755.71778,293,299.10992,,,
755.91451,302,297.94408,,,
756.11125,273,294.98048,,,
756.30801,303,292.57272,,,
756.50479,298,290.71451,,,
756.70158,303,289.46166,,,
756.89838,286,288.85404,,,
757.0952,258,287.86949,,,
757.29204,302,286.45591,,,
757.48889,308,285.47143,,,
757.68575,262,282.21681,,,
757.88263,272,280.02097,,,
758.07953,303,278.60887,,,
758.27644,249,277.25772,,,
758.47336,289,276.02591,,,
758.6703,275,274.38209,,,
758.86726,271,273.64051,,,
759.06423,269,272.16687,,,
759.26121,229,271.21239,,,
759.45821,276,269.85288,,,
759.65523,270,268.21869,,,
759.85226,255,266.79658,,,
760.0493,271,264.2731,,,
760.24636,254,264.43317,,,
760.44344,278,265.44255,,,
760.64053,265,264.16816,,,
760.83763,248,261.62337,,,
761.03476,280,261.62235,,,
761.23189,274,260.51347,,,
761.42904,278,260.27618,,,
761.62621,246,260.04372,,,
761.82339,237,259.60194,,,
762.02058,251,259.06317,,,
762.21779,268,257.52533,,,
762.41502,249,257.08526,,,
762.61226,310,257.97318,,,
762.80952,303,256.89635,,,
763.00679,254,255.34334,,,
763.20407,239,255.41319,,,
763.40138,239,254.41614,,,
763.59869,242,254.94389,,,
763.79602,233,255.35779,,,
763.99337,248,254.78056,,,
764.19073,242,254.43489,,,
764.38811,254,253.02861,,,
764.5855,251,253.14816,,,
764.7829,236,252.14782,,,
764.98033,277,251.00605,,,
765.17776,228,250.18404,,,
765.37521,234,248.65659,,,
765.57268,260,248.25767,,,
765.77016,303,247.9643,,,
765.96766,232,246.33552,,,
766.16517,239,245.19586,,,
766.3627,239,244.35505,,,
766.56024,236,243.57304,,,
766.75779,252,242.23853,,,
766.95537,242,241.1759,,,
767.15295,247,239.6245,,,
767.35055,256,238.80475,,,
767.54817,222,237.14621,,,
767.7458,243,238.40524,,,
767.94345,271,240.24601,,,
768.14111,254,238.93703,,,
768.33879,238,238.3018,,,
768.53648,224,236.96838,,,
768.73419,212,236.31487,,,
768.93191,240,234.98267,,,
769.12965,230,234.22802,,,
769.3274,220,233.28041,,,
769.52517,208,233.37052,,,
769.72295,239,233.10834,,,
769.92075,228,232.33521,,,
770.11856,232,233.80847,,,
770.31639,239,232.4779,,,
770.51423,225,231.01513,,,
770.71209,207,231.66303,,,
770.90996,232,233.73786,,,
771.10785,250,234.15778,,,
771.30575,240,234.22542,,,
771.50367,248,234.27076,,,
771.7016,238,233.47546,,,
771.89955,216,234.10378,,,
772.09751,244,234.64828,,,
772.29549,239,235.2001,,,
772.49348,252,235.5115,,,
772.69149,220,235.09685,,,
772.88951,200,235.13937,,,
773.08755,264,235.74317,,,
773.2856,229,235.96122,,,
773.48367,253,236.52142,,,
773.68175,234,236.23989,,,
773.87985,248,235.7828,,,
774.07796,245,236.42037,,,
774.27609,248,236.02016,,,
774.47424,226,235.53299,,,
774.67239,236,234.37591,,,
774.87057,239,233.62919,,,
775.06875,204,232.35416,,,
775.26696,251,231.09826,,,
775.46518,264,231.1545,,,
775.66341,221,229.70063,,,
775.86166,221,228.30293,,,
776.05992,208,226.99801,,,
776.2582,223,227.01155,,,
776.45649,222,226.76024,,,
776.6548,248,226.71286,,,
776.85313,217,225.72926,,,
777.05147,208,224.21704,,,
777.24982,210,223.51168,,,
777.44819,228,222.55553,,,
777.64657,218,222.74428,,,
777.84497,221,220.38708,,,
778.04338,234,217.80265,,,
778.24181,237,219.13658,,,
778.44026,211,218.96233,,,
778.63872,223,219.02845,,,
778.83719,212,218.05137,,,
779.03568,197,217.88781,,,
779.23418,219,218.34886,,,
779.4327,208,218.97486,,,
779.63124,212,219.35761,,,
779.82979,226,219.77687,,,
780.02835,234,219.90115,,,
780.22693,239,218.53018,,,
780.42552,201,219.12442,,,
780.62413,237,220.90324,,,
780.82276,214,220.23726,,,
781.0214,233,220.82464,,,
781.22005,207,221.03248,,,
781.41872,205,220.71961,,,
781.61741,205,221.85384,,,
781.81611,228,222.46776,,,
782.01482,224,223.29172,,,
782.21355,225,224.05004,,,
782.41229,232,223.75821,,,
782.61105,209,223.96659,,,
782.80983,268,225.08884,,,
783.00862,260,224.80362,,,
783.20742,192,225.89619,,,
783.40624,207,227.57267,,,
783.60508,224,228.77039,,,
783.80393,246,229.40082,,,
784.00279,239,229.28956,,,
784.20167,220,229.1972,,,
784.40057,221,229.8284,,,
784.59948,208,229.31697,,,
784.7984,216,229.10243,,,
784.99734,232,228.97583,,,
785.1963,251,229.68305,,,
785.39527,236,229.78767,,,
785.59425,216,229.0754,,,
785.79326,263,229.69646,,,
785.99227,224,230.8809,,,
786.1913,222,231.41342,,,
786.39035,256,230.60819,,,
786.58941,207,229.83406,,,
786.78848,254,230.04048,,,
786.98757,220,230.41186,,,
787.18668,209,228.48373,,,
787.3858,244,229.7807,,,
787.58494,248,230.10231,,,
787.78409,207,227.72708,,,
787.98325,258,229.19135,,,
788.18243,228,230.11146,,,
788.38163,212,229.44848,,,
788.58084,198,228.55059,,,
788.78007,225,227.04426,,,
788.97931,239,227.48296,,,
789.17856,220,227.50074,,,
789.37783,212,227.39768,,,
789.57712,237,227.65693,,,
789.77642,229,227.42671,,,
789.97574,240,227.13568,,,
790.17507,221,226.76174,,,
790.37441,250,227.44071,,,
790.57378,242,226.8985,,,
790.77315,233,225.23969,,,
790.97254,187,225.99579,,,
791.17195,223,226.78328,,,
791.37137,242,226.46117,,,
791.57081,237,227.74871,,,
791.77026,197,227.13731,,,
791.96973,207,227.79522,,,
792.16921,284,228.16641,,,
792.3687,175,227.72389,,,
792.56822,208,227.97554,,,
792.76774,278,228.49249,,,
792.96728,212,226.65388,,,
793.16684,228,227.31853,,,
793.36641,212,226.86774,,,
793.566,228,225.56631,,,
793.7656,267,223.9675,,,
793.96522,228,223.92163,,,
794.16485,239,223.88156,,,
794.3645,225,222.99164,,,
794.56416,210,221.58681,,,
794.76384,207,221.59451,,,
794.96353,210,221.06132,,,
795.16324,226,220.94582,,,
795.36296,210,219.24954,,,
795.5627,239,220.33462,,,
795.76245,261,222.08594,,,
795.96222,232,221.51093,,,
796.162,192,219.94904,,,
796.36179,223,219.9038,,,
796.56161,202,220.3162,,,
796.76143,215,220.92371,,,
796.96128,218,219.63675,,,
797.16113,192,218.79957,,,
797.36101,201,220.43543,,,
797.5609,209,218.7532,,,
797.7608,205,219.40336,,,
797.96072,245,221.03959,,,
798.16065,214,219.95903,,,
798.3606,225,218.72618,,,
798.56056,239,218.01656,,,
798.76054,234,219.22748,,,
798.96053,205,221.054,,,
799.16054,218,221.42984,,,
799.36056,229,222.75039,,,
799.5606,239,223.72033,,,
799.76065,217,223.93271,,,
799.96072,229,224.30617,,,
800.1608,229,224.42239,,,
800.3609,270,225.03762,,,
800.56101,210,225.89669,,,
800.76114,178,226.6966,,,
800.96129,249,228.64799,,,
801.16144,238,230.30642,,,
801.36162,220,230.61132,,,
801.56181,225,232.41043,,,
801.76201,216,232.20999,,,
801.96223,240,232.93042,,,
802.16246,233,233.8229,,,
802.36271,232,233.68156,,,
802.56297,239,232.21448,,,
802.76325,184,232.32223,,,
802.96355,220,230.63587,,,
803.16385,253,230.85547,,,
803.36418,282,231.19013,,,
803.56452,256,231.1248,,,
803.76487,207,231.28229,,,
803.96524,228,231.67596,,,
804.16562,245,231.67284,,,
804.36602,228,232.2405,,,
804.56644,228,231.96756,,,
804.76687,239,231.7717,,,
804.96731,229,230.61143,,,
805.16777,239,229.70831,,,
805.36824,239,228.12492,,,
805.56873,213,229.10204,,,
805.76924,244,228.96707,,,
805.96976,234,227.56928,,,
806.17029,219,227.2041,,,
806.37084,221,226.95694,,,
806.5714,194,226.23704,,,
806.77198,236,226.04661,,,
806.97258,214,224.64713,,,
807.17319,206,224.58323,,,
807.37381,207,223.64758,,,
807.57445,256,223.14902,,,
807.77511,207,222.1215,,,
807.97577,261,221.08224,,,
808.17646,240,220.89168,,,
808.37716,204,219.89012,,,
808.57787,224,221.43066,,,
808.7786,231,222.07042,,,
808.97935,219,222.21516,,,
809.18011,198,221.65999,,,
809.38088,181,221.9641,,,
809.58167,214,222.04976,,,
809.78248,221,221.23421,,,
809.9833,232,221.25849,,,
810.18413,236,221.33006,,,
810.38498,264,222.01986,,,
810.58585,226,222.29464,,,
810.78673,204,222.48132,,,
810.98762,204,223.43034,,,
811.18853,236,223.97262,,,
811.38946,225,223.85021,,,
811.5904,223,224.40671,,,
811.79136,207,224.03393,,,
811.99233,237,225.12684,,,
812.19331,216,225.25858,,,
812.39431,241,224.77565,,,
812.59533,228,224.21165,,,
812.79636,258,225.92389,,,
812.9974,201,225.23529,,,
813.19846,198,225.80299,,,
813.39954,261,226.15912,,,
813.60063,214,225.45027,,,
813.80174,226,225.58139,,,
814.00286,192,225.58178,,,
814.20399,233,225.72754,,,
814.40514,224,225.62314,,,
814.60631,216,224.72389,,,
814.80749,249,223.50751,,,
815.00869,237,222.95164,,,
815.2099,229,223.16965,,,
815.41112,220,222.92938,,,
815.61236,238,224.35688,,,
815.81362,216,225.16621,,,
816.01489,221,223.33244,,,
816.21618,228,222.24383,,,
816.41748,238,222.60901,,,
816.6188,217,222.56882,,,
816.82013,217,223.12415,,,
817.02147,205,222.8804,,,
817.22283,213,223.67367,,,
817.42421,222,223.4247,,,
817.6256,222,224.34916,,,
817.82701,192,224.84885,,,
818.02843,223,226.24721,,,
818.22987,238,224.60391,,,
818.43132,232,223.10227,,,
818.63278,234,224.74452,,,
818.83427,225,224.71365,,,
819.03576,239,225.10718,,,
819.23728,224,224.1048,,,
819.4388,207,223.90661,,,
819.64034,207,223.67755,,,
819.8419,246,224.295,,,
820.04347,232,225.027,,,
820.24506,217,225.13704,,,
820.44666,239,225.07735,,,
820.64828,216,225.06347,,,
820.84991,200,225.56359,,,
821.05156,268,224.69827,,,
821.25322,245,223.81338,,,
821.4549,229,223.60787,,,
821.65659,234,224.25484,,,
821.8583,211,224.15953,,,
822.06002,218,224.54767,,,
822.26176,210,224.15058,,,
822.46351,223,224.10859,,,
822.66528,207,224.3165,,,
822.86706,207,222.91755,,,
823.06886,207,220.26664,,,
823.27067,256,221.15584,,,
823.4725,249,222.01137,,,
823.67434,207,221.91248,,,
823.8762,217,222.11504,,,
824.07807,212,222.71718,,,
824.27996,221,222.83732,,,
824.48186,233,222.50735,,,
824.68378,227,221.16161,,,
824.88571,186,220.89438,,,
825.08766,212,221.222,,,
825.28962,224,220.17058,,,
825.4916,224,219.81782,,,
825.69359,213,220.32746,,,
825.8956,213,219.18782,,,
826.09762,239,217.06609,,,
826.29966,248,218.22164,,,
826.50171,236,221.47408,,,
826.70378,220,222.18897,,,
826.90587,225,222.66108,,,
827.10796,206,222.49507,,,
827.31008,216,222.76242,,,
827.51221,207,222.05574,,,
827.71435,203,221.67544,,,
827.91651,259,220.98942,,,
828.11868,277,221.30032,,,
828.32087,186,219.00824,,,
828.52307,197,220.6462,,,
828.72529,223,221.71213,,,
828.92753,216,220.73546,,,
829.12977,191,221.35722,,,
829.33204,220,220.84491,,,
829.53432,222,221.35151,,,
829.73661,240,223.14845,,,
829.93892,200,224.09192,,,
830.14124,217,222.88802,,,
830.34358,256,222.44866,,,
830.54594,221,222.9019,,,
830.7483,214,223.07013,,,
830.95069,250,222.85769,,,
831.15309,272,222.26368,,,
831.3555,237,222.2176,,,
831.55793,143,223.76174,,,
831.76037,207,223.95889,,,
831.96283,221,223.53813,,,
832.16531,220,223.42796,,,
832.3678,210,222.81134,,,
832.5703,234,223.23024,,,
832.77282,238,222.87941,,,
832.97536,234,222.8245,,,
833.1779,196,223.67789,,,
833.38047,285,226.0725,,,
833.58305,207,224.04766,,,
833.78564,224,224.19708,,,
833.98825,256,224.98272,,,
834.19088,212,224.49251,,,
834.39352,245,223.28535,,,
834.59617,220,223.90432,,,
834.79884,185,224.01552,,,
835.00153,204,223.99803,,,
835.20423,232,223.25403,,,
835.40694,229,222.80228,,,
835.60967,209,223.60833,,,
835.81242,217,220.86303,,,
836.01518,217,220.60941,,,
836.21795,228,222.46912,,,
836.42074,238,223.79322,,,
836.62355,196,222.34347,,,
836.82637,232,220.98929,,,
837.0292,241,222.44486,,,
837.23205,239,222.2777,,,
837.43492,239,223.51788,,,
837.6378,212,223.37584,,,
837.84069,226,225.18841,,,
838.0436,207,226.56864,,,
838.24653,233,227.9369,,,
838.44947,207,227.79784,,,
838.65242,271,230.67524,,,
838.85539,205,230.30198,,,
839.05838,203,229.66106,,,
839.26138,238,231.70482,,,
839.4644,236,233.1593,,,
839.66743,198,233.60599,,,
839.87047,213,234.05214,,,
840.07353,237,233.79843,,,
840.27661,222,233.80833,,,
840.4797,226,234.29967,,,
840.68281,225,234.58371,,,
840.88593,323,234.64794,,,
841.08906,241,234.79155,,,
841.29221,206,233.27847,,,
841.49538,254,233.20111,,,
841.69856,332,234.14759,,,
841.90176,239,232.64226,,,
842.10497,195,232.75071,,,
842.30819,261,233.5797,,,
842.51143,212,233.5355,,,
842.71469,246,234.16589,,,
842.91796,201,233.54223,,,
843.12125,217,233.30898,,,
843.32455,212,232.59945,,,
843.52787,220,232.26696,,,
843.7312,206,231.02179,,,
843.93454,241,232.62862,,,
844.13791,270,232.58457,,,
844.34128,216,230.81796,,,
844.54467,188,230.72706,,,
844.74808,254,229.7612,,,
844.9515,233,228.17828,,,
845.15494,216,227.59094,,,
845.35839,217,226.99635,,,
845.56186,225,226.3945,,,
845.76534,229,225.78539,,,
845.96884,213,225.16902,,,
846.17235,212,224.5454,,,
846.37587,268,223.91452,,,
846.57942,233,223.27639,,,
846.78297,207,222.631,,,
846.98655,245,221.97835,,,
847.19013,224,221.31845,,,
847.39373,207,220.65129,,,
847.59735,235,219.97687,,,
847.80098,213,219.2952,,,
848.00463,226,218.60627,,,
848.20829,224,217.91008,,,
848.41197,217,217.20663,,,
848.61566,227,216.49593,,,
848.81937,230,215.77798,,,
849.02309,196,215.05277,,,
849.22683,180,214.3203,,,
849.43058,227,213.58057,,,
849.63435,201,212.83359,,,
849.83813,228,212.07935,,,
850.04193,207,211.31785,,,
