Wavelength,Raw_Spectrum,Smoothed_Spectrum,,,# Smoothing method: Savitzky-Golay
725.01775,833,822.26343,,,
725.21212,813,819.76385,,,
725.40651,831,817.09708,,,
725.6009,815,814.3774,,,
725.79532,790,813.99613,,,
725.98975,830,811.96172,,,
726.18419,785,809.43104,,,
726.37865,815,807.01022,,,
726.57312,801,804.91402,,,
726.76761,790,802.70636,,,
726.96212,804,801.02313,,,
727.15663,810,798.63107,,,
727.35117,783,795.59059,,,
727.54572,783,792.86373,,,
727.74028,778,790.63358,,,
727.93486,815,788.49926,,,
728.12946,810,787.9313,,,
728.32406,781,785.12066,,,
728.51869,779,781.83986,,,
728.71333,767,778.89898,,,
728.90798,756,777.10906,,,
729.10265,800,774.50982,,,
729.29734,769,771.89853,,,
729.49204,776,769.86985,,,
729.68675,767,768.31804,,,
729.88148,750,766.15488,,,
730.07622,774,763.86693,,,
730.27098,768,761.46268,,,
730.46576,768,759.67345,,,
730.66055,736,757.88312,,,
730.85535,761,754.51747,,,
731.05017,772,753.03094,,,
731.24501,742,750.01327,,,
731.43986,733,747.94482,,,
731.63472,746,745.56624,,,
731.8296,733,742.51294,,,
732.0245,745,740.13321,,,
732.21941,752,738.50094,,,
732.41433,745,734.64581,,,
732.60927,724,731.19672,,,
732.80423,725,727.02206,,,
732.9992,676,724.78027,,,
733.19418,730,722.6462,,,
733.38918,742,720.29593,,,
733.5842,749,717.48302,,,
733.77923,692,714.61859,,,
733.97427,730,710.32474,,,
734.16933,717,708.0443,,,
734.36441,696,705.41249,,,
734.5595,694,702.93658,,,
734.7546,697,700.28019,,,
734.94972,709,696.95239,,,
735.14486,693,693.47684,,,
735.34001,689,690.06732,,,
735.53518,671,685.7173,,,
735.73036,695,681.0215,,,
735.92555,669,677.42098,,,
736.12076,672,674.52946,,,
736.31599,665,670.59007,,,
736.51123,658,666.88174,,,
736.70649,665,662.7669,,,
736.90176,652,658.67508,,,
737.09704,628,653.97071,,,
737.29234,673,650.4792,,,
737.48766,657,646.62796,,,
737.68299,675,641.51333,,,
737.87834,648,637.14324,,,
738.0737,642,631.02899,,,
738.26907,618,626.70643,,,
738.46446,626,622.54339,,,
738.65987,609,619.69116,,,
738.85529,640,615.01638,,,
739.05073,614,611.88256,,,
739.24618,591,608.32241,,,
739.44165,585,604.34155,,,
739.63713,574,600.33604,,,
739.83262,569,596.32356,,,
740.02814,591,592.85705,,,
740.22366,580,587.78308,,,
740.4192,612,583.20417,,,
740.61476,591,577.48123,,,
740.81033,575,572.96204,,,
741.00592,560,567.01058,,,
741.20152,562,562.68971,,,
741.39714,537,557.63838,,,
741.59277,557,553.21251,,,
741.78842,538,548.45163,,,
741.98408,568,543.29482,,,
742.17975,534,538.67297,,,
742.37545,538,535.1316,,,
742.57115,560,530.20549,,,
742.76688,535,526.29518,,,
742.96261,539,522.26245,,,
743.15836,527,518.50692,,,
743.35413,536,513.85171,,,
743.54991,502,509.75755,,,
743.74571,504,505.4702,,,
743.94152,485,502.29067,,,
744.13735,484,498.35165,,,
744.33319,472,493.41505,,,
744.52905,463,488.63766,,,
744.72492,459,483.73222,,,
744.92081,447,477.68568,,,
745.11671,484,472.6194,,,
745.31263,463,468.24284,,,
745.50856,483,464.42832,,,
745.70451,468,458.84516,,,
745.90047,495,454.22601,,,
746.09645,444,448.93853,,,
746.29244,461,444.56656,,,
746.48845,431,438.99545,,,
746.68447,448,434.52518,,,
746.88051,450,429.11151,,,
747.07656,403,424.89932,,,
747.27263,406,420.73247,,,
747.46872,440,416.13035,,,
747.66481,431,412.77084,,,
747.86093,414,409.82086,,,
748.05705,400,406.54327,,,
748.2532,406,403.33826,,,
748.44936,394,400.3256,,,
748.64553,381,396.89511,,,
748.84172,373,392.98152,,,
749.03792,373,388.98084,,,
749.23414,382,384.42304,,,
749.43037,367,380.03169,,,
749.62662,354,375.62697,,,
749.82288,383,371.14589,,,
750.01916,372,366.43378,,,
750.21546,336,361.7812,,,
750.41176,349,357.8884,,,
750.60809,397,354.49464,,,
750.80443,356,350.80432,,,
751.00078,367,348.17597,,,
751.19715,340,344.61406,,,
751.39353,356,341.84675,,,
751.58993,340,338.65317,,,
751.78634,356,335.74398,,,
751.98277,352,333.39768,,,
752.17922,321,330.07919,,,
752.37568,342,326.04084,,,
752.57215,329,323.53738,,,
752.76864,294,321.80276,,,
752.96514,311,319.39783,,,
753.16166,300,315.51351,,,
753.3582,307,313.66142,,,
753.55475,290,310.87857,,,
753.75131,310,307.97952,,,
753.94789,296,306.25638,,,
754.14448,316,303.44033,,,
754.34109,301,301.68056,,,
754.53772,292,298.6741,,,
754.73436,289,295.28719,,,
754.93101,282,294.01955,,,
755.12768,321,291.8137,,,
755.32436,281,288.28565,,,
755.52106,289,285.22515,,,
755.71778,292,284.74398,,,
755.91451,294,283.28626,,,
756.11125,284,281.35688,,,
756.30801,280,279.12435,,,
756.50479,269,277.53111,,,
756.70158,281,276.51668,,,
756.89838,272,276.02376,,,
757.0952,261,275.53478,,,
757.29204,290,273.52248,,,
757.48889,280,272.75358,,,
757.68575,253,270.66833,,,
757.88263,264,268.62561,,,
758.07953,309,267.60663,,,
758.27644,254,266.56869,,,
758.47336,279,265.53956,,,
758.6703,276,265.01246,,,
758.86726,228,264.40563,,,
759.06423,264,263.34429,,,
759.26121,239,263.03413,,,
759.45821,269,261.5194,,,
759.65523,273,260.82654,,,
759.85226,233,260.64912,,,
760.0493,258,258.9887,,,
760.24636,271,259.03203,,,
760.44344,272,258.19058,,,
760.64053,240,257.00979,,,
760.83763,238,256.77784,,,
761.03476,272,256.90874,,,
761.23189,264,255.75062,,,
761.42904,266,255.13844,,,
761.62621,236,253.53738,,,
761.82339,238,252.58903,,,
762.02058,240,250.65601,,,
762.21779,267,248.90516,,,
762.41502,253,247.40035,,,
762.61226,296,247.30954,,,
762.80952,268,245.26019,,,
763.00679,253,244.58767,,,
763.20407,244,244.77257,,,
763.40138,252,244.11445,,,
763.59869,216,244.07586,,,
763.79602,236,245.02039,,,
763.99337,238,243.5729,,,
764.19073,234,243.58901,,,
764.38811,265,242.29321,,,
764.5855,231,242.7693,,,
764.7829,207,241.59825,,,
764.98033,248,239.16499,,,
765.17776,233,237.79904,,,
765.37521,225,237.33231,,,
765.57268,245,236.51947,,,
765.77016,217,234.07941,,,
765.96766,205,232.52939,,,
766.16517,239,231.35693,,,
766.3627,217,230.58529,,,
766.56024,239,229.91178,,,
766.75779,230,229.86358,,,
766.95537,258,229.44334,,,
767.15295,244,227.70036,,,
767.35055,271,227.42096,,,
767.54817,219,227.09289,,,
767.7458,260,228.00815,,,
767.94345,225,229.15169,,,
768.14111,246,228.38492,,,
768.33879,224,228.36227,,,
768.53648,228,227.81343,,,
768.73419,191,226.35484,,,
768.93191,218,226.16365,,,
769.12965,198,225.3868,,,
769.3274,212,224.9072,,,
769.52517,175,225.58291,,,
769.72295,234,225.54783,,,
769.92075,239,224.03586,,,
770.11856,228,224.95905,,,
770.31639,212,223.56801,,,
770.51423,228,223.30907,,,
770.71209,256,223.67363,,,
770.90996,225,223.64396,,,
771.10785,250,222.59961,,,
771.30575,236,221.99518,,,
771.50367,241,221.21917,,,
771.7016,189,220.64901,,,
771.89955,196,220.18447,,,
772.09751,241,220.82838,,,
772.29549,222,220.91608,,,
772.49348,212,221.53136,,,
772.69149,218,221.40612,,,
772.88951,187,222.66774,,,
773.08755,240,222.37226,,,
773.2856,209,222.48554,,,
773.48367,238,221.85202,,,
773.68175,236,221.49906,,,
773.87985,212,220.58919,,,
774.07796,235,220.81094,,,
774.27609,223,219.84729,,,
774.47424,218,218.95119,,,
774.67239,210,217.01774,,,
774.87057,234,216.11475,,,
775.06875,190,215.85705,,,
775.26696,256,214.77587,,,
775.46518,212,212.86813,,,
775.66341,210,212.36291,,,
775.86166,192,212.35217,,,
776.05992,207,211.77537,,,
776.2582,224,212.55936,,,
776.45649,207,213.84201,,,
776.6548,221,214.85279,,,
776.85313,209,213.59308,,,
777.05147,200,212.65447,,,
777.24982,207,212.40266,,,
777.44819,222,211.74495,,,
777.64657,198,211.79981,,,
777.84497,191,210.30504,,,
778.04338,210,208.9436,,,
778.24181,220,209.74074,,,
778.44026,228,208.91526,,,
778.63872,226,209.28442,,,
778.83719,206,209.24959,,,
779.03568,188,209.15411,,,
779.23418,202,209.56314,,,
779.4327,209,209.6134,,,
779.63124,200,210.37831,,,
779.82979,220,210.81023,,,
780.02835,206,211.62314,,,
780.22693,226,211.68572,,,
780.42552,242,213.58767,,,
780.62413,213,214.47548,,,
780.82276,230,214.30318,,,
781.0214,225,214.52484,,,
781.22005,208,215.20243,,,
781.41872,178,215.9038,,,
781.61741,191,217.18721,,,
781.81611,214,216.91986,,,
782.01482,205,217.65413,,,
782.21355,228,218.2945,,,
782.41229,229,218.32152,,,
782.61105,195,218.60518,,,
782.80983,256,219.83209,,,
783.00862,223,218.99248,,,
783.20742,202,219.92863,,,
783.40624,228,219.14342,,,
783.60508,220,221.23699,,,
783.80393,239,221.97606,,,
784.00279,222,222.29235,,,
784.20167,232,222.31577,,,
784.40057,239,222.89973,,,
784.59948,213,223.18517,,,
784.7984,216,222.43827,,,
784.99734,230,222.60536,,,
785.1963,212,222.47125,,,
785.39527,217,222.19534,,,
785.59425,211,223.29054,,,
785.79326,247,223.04331,,,
785.99227,216,223.57027,,,
786.1913,212,223.33357,,,
786.39035,229,223.12073,,,
786.58941,191,222.05418,,,
786.78848,259,221.84763,,,
786.98757,217,221.98138,,,
787.18668,208,220.32449,,,
787.3858,234,220.32968,,,
787.58494,244,220.03989,,,
787.78409,186,218.56509,,,
787.98325,244,219.86163,,,
788.18243,200,219.46703,,,
788.38163,271,219.42053,,,
788.58084,184,219.168,,,
788.78007,227,219.24444,,,
788.97931,222,219.82011,,,
789.17856,209,220.12961,,,
789.37783,196,221.52767,,,
789.57712,207,223.17663,,,
789.77642,230,223.57691,,,
789.97574,218,224.52264,,,
790.17507,212,224.13248,,,
790.37441,237,224.38862,,,
790.57378,210,223.19595,,,
790.77315,228,222.63048,,,
790.97254,220,222.93415,,,
791.17195,245,223.31783,,,
791.37137,230,222.63981,,,
791.57081,225,222.54774,,,
791.77026,200,221.74622,,,
791.96973,204,222.63055,,,
792.16921,255,222.76124,,,
792.3687,224,223.20175,,,
792.56822,238,223.6874,,,
792.76774,246,224.06956,,,
792.96728,215,222.79725,,,
793.16684,244,222.86333,,,
793.36641,210,221.76122,,,
793.566,242,221.12249,,,
793.7656,225,219.82319,,,
793.96522,229,220.08775,,,
794.16485,223,220.66205,,,
794.3645,194,219.74083,,,
794.56416,189,217.97212,,,
794.76384,201,216.87354,,,
794.96353,178,215.98498,,,
795.16324,235,214.26542,,,
795.36296,194,212.6744,,,
795.5627,247,212.51421,,,
795.76245,221,211.41315,,,
795.96222,230,210.8971,,,
796.162,197,210.04129,,,
796.36179,226,211.69132,,,
796.56161,224,211.78101,,,
796.76143,207,211.88487,,,
796.96128,217,210.50228,,,
797.16113,202,209.95155,,,
797.36101,175,210.87764,,,
797.5609,193,210.02892,,,
797.7608,207,211.36094,,,
797.96072,202,212.49347,,,
798.16065,212,211.90702,,,
798.3606,207,211.99094,,,
798.56056,270,211.31985,,,
798.76054,212,212.9699,,,
798.96053,197,213.66955,,,
799.16054,177,214.66203,,,
799.36056,210,215.36182,,,
799.5606,223,215.26542,,,
799.76065,208,214.48282,,,
799.96072,224,214.57358,,,
800.1608,245,213.63138,,,
800.3609,239,213.39799,,,
800.56101,219,212.81873,,,
800.76114,226,213.00304,,,
800.96129,226,213.15914,,,
801.16144,233,213.32359,,,
801.36162,173,213.84647,,,
801.56181,210,215.33724,,,
801.76201,205,216.23149,,,
801.96223,230,217.20782,,,
802.16246,203,217.85846,,,
802.36271,204,217.88686,,,
802.56297,239,216.07486,,,
802.76325,181,216.49224,,,
802.96355,196,214.94543,,,
803.16385,226,214.76099,,,
803.36418,239,215.50576,,,
803.56452,238,215.17566,,,
803.76487,194,216.96496,,,
803.96524,211,217.8183,,,
804.16562,207,219.07246,,,
804.36602,213,218.38411,,,
804.56644,210,218.24241,,,
804.76687,225,218.47892,,,
804.96731,204,218.10181,,,
805.16777,210,218.29933,,,
805.36824,244,218.82915,,,
805.56873,218,220.01099,,,
805.76924,250,221.76706,,,
805.96976,234,222.09386,,,
806.17029,250,222.52237,,,
806.37084,207,223.27901,,,
806.5714,200,223.08607,,,
806.77198,219,223.56545,,,
806.97258,198,223.33405,,,
807.17319,217,224.05882,,,
807.37381,223,222.95325,,,
807.57445,258,222.3263,,,
807.77511,196,223.00727,,,
807.97577,277,222.24854,,,
808.17646,230,222.05912,,,
808.37716,206,221.06682,,,
808.57787,236,221.34288,,,
808.7786,234,222.29303,,,
808.97935,213,221.92444,,,
809.18011,177,221.16854,,,
809.38088,212,220.1752,,,
809.58167,221,220.32837,,,
809.78248,221,218.63637,,,
809.9833,227,217.99368,,,
810.18413,224,217.25113,,,
810.38498,239,217.00702,,,
810.58585,217,217.10542,,,
810.78673,175,217.61206,,,
810.98762,228,218.08754,,,
811.18853,228,218.36979,,,
811.38946,228,219.11198,,,
811.5904,196,219.03527,,,
811.79136,201,218.524,,,
811.99233,216,219.30075,,,
812.19331,207,218.41009,,,
812.39431,243,217.96448,,,
812.59533,228,217.52071,,,
812.79636,220,218.75003,,,
812.9974,208,218.42282,,,
813.19846,194,219.11926,,,
813.39954,250,219.33745,,,
813.60063,226,217.39937,,,
813.80174,205,217.90095,,,
814.00286,202,217.89511,,,
814.20399,228,218.04245,,,
814.40514,232,216.98535,,,
814.60631,196,216.85789,,,
814.80749,255,216.39133,,,
815.00869,239,216.36644,,,
815.2099,222,216.5264,,,
815.41112,207,216.77782,,,
815.61236,230,217.44359,,,
815.81362,190,216.89735,,,
816.01489,223,215.18091,,,
816.21618,218,214.7238,,,
816.41748,223,214.73003,,,
816.6188,209,214.711,,,
816.82013,212,214.16449,,,
817.02147,181,213.59381,,,
817.22283,210,213.7064,,,
817.42421,210,213.61678,,,
817.6256,215,214.80523,,,
817.82701,195,214.98199,,,
818.02843,182,214.56697,,,
818.22987,230,213.27801,,,
818.43132,207,212.2928,,,
818.63278,260,214.08107,,,
818.83427,212,214.02707,,,
819.03576,232,213.92004,,,
819.23728,208,213.20209,,,
819.4388,207,213.30019,,,
819.64034,204,213.27058,,,
819.8419,224,213.34939,,,
820.04347,210,214.25061,,,
820.24506,210,214.49326,,,
820.44666,204,214.19615,,,
820.64828,206,214.70126,,,
820.84991,228,215.55596,,,
821.05156,224,214.48343,,,
821.25322,234,214.42096,,,
821.4549,223,213.84731,,,
821.65659,228,214.78067,,,
821.8583,214,214.92566,,,
822.06002,216,214.87411,,,
822.26176,205,213.62321,,,
822.46351,199,213.88478,,,
822.66528,189,214.23652,,,
822.86706,209,212.78346,,,
823.06886,223,211.66631,,,
823.27067,244,211.50642,,,
823.4725,220,211.46332,,,
823.67434,180,211.51174,,,
823.8762,220,213.36257,,,
824.07807,200,214.87771,,,
824.27996,214,215.50989,,,
824.48186,212,216.08791,,,
824.68378,224,215.25101,,,
824.88571,182,215.77062,,,
825.08766,212,215.89948,,,
825.28962,226,214.80439,,,
825.4916,234,213.99253,,,
825.69359,192,214.48964,,,
825.8956,201,213.75014,,,
826.09762,226,213.70781,,,
826.29966,226,213.95413,,,
826.50171,244,215.19097,,,
826.70378,201,216.01848,,,
826.90587,213,217.37437,,,
827.10796,223,218.87347,,,
827.31008,232,219.84747,,,
827.51221,207,220.05672,,,
827.71435,201,219.21464,,,
827.91651,271,218.22057,,,
828.11868,246,219.09502,,,
828.32087,196,218.92938,,,
828.52307,238,220.7563,,,
828.72529,214,220.83855,,,
828.92753,208,219.44975,,,
829.12977,170,220.24825,,,
829.33204,217,219.73909,,,
829.53432,194,219.21688,,,
829.73661,240,220.18945,,,
829.93892,189,220.36372,,,
830.14124,220,218.85356,,,
830.34358,252,218.51177,,,
830.54594,248,218.65505,,,
830.7483,197,218.73343,,,
830.95069,239,218.21224,,,
831.15309,242,217.4647,,,
831.3555,234,217.73816,,,
831.55793,214,218.89212,,,
831.76037,219,219.54513,,,
831.96283,207,219.11928,,,
832.16531,185,218.46782,,,
832.3678,200,218.09051,,,
832.5703,212,219.14231,,,
832.77282,241,218.80761,,,
832.97536,236,218.67469,,,
833.1779,188,219.35586,,,
833.38047,236,220.30467,,,
833.58305,192,218.29523,,,
833.78564,229,219.62203,,,
833.98825,239,219.97146,,,
834.19088,202,218.68257,,,
834.39352,224,216.504,,,
834.59617,239,216.6778,,,
834.79884,184,215.50058,,,
835.00153,220,215.09597,,,
835.20423,234,213.56087,,,
835.40694,222,213.40067,,,
835.60967,220,213.8419,,,
835.81242,234,213.77823,,,
836.01518,212,212.618,,,
836.21795,224,214.08707,,,
836.42074,213,212.73866,,,
836.62355,180,210.94548,,,
836.82637,214,211.23905,,,
837.0292,207,213.03248,,,
837.23205,224,212.87479,,,
837.43492,226,213.41389,,,
837.6378,186,212.79411,,,
837.84069,204,213.56889,,,
838.0436,184,215.50694,,,
838.24653,228,216.91694,,,
838.44947,202,216.77778,,,
838.65242,256,217.95196,,,
838.85539,186,217.12866,,,
839.05838,192,217.33616,,,
839.26138,241,218.40891,,,
839.4644,232,218.95921,,,
839.66743,194,218.46121,,,
839.87047,212,219.96661,,,
840.07353,233,219.55811,,,
840.27661,222,220.43398,,,
840.4797,203,221.03273,,,
840.68281,217,221.61215,,,
840.88593,239,221.65725,,,
841.08906,230,222.9479,,,
841.29221,181,223.08179,,,
841.49538,288,224.09361,,,
841.69856,316,224.83393,,,
841.90176,238,223.41292,,,
842.10497,191,223.66305,,,
842.30819,244,223.98727,,,
842.51143,194,223.90349,,,
842.71469,243,224.31369,,,
842.91796,206,224.013,,,
843.12125,193,223.01311,,,
843.32455,206,222.01717,,,
843.52787,207,221.50681,,,
843.7312,207,221.05312,,,
843.93454,230,222.32232,,,
844.13791,233,220.52384,,,
844.34128,218,219.31799,,,
844.54467,197,220.31498,,,
844.74808,255,220.66867,,,
844.9515,207,219.78172,,,
845.15494,214,219.53793,,,
845.35839,201,219.30104,,,
845.56186,225,219.07106,,,
845.76534,216,218.84797,,,
845.96884,234,218.63179,,,
846.17235,208,218.42251,,,
846.37587,226,218.22013,,,
846.57942,208,218.02466,,,
846.78297,204,217.83608,,,
846.98655,241,217.65441,,,
847.19013,216,217.47964,,,
847.39373,203,217.31177,,,
847.59735,233,217.1508,,,
847.80098,221,216.99674,,,
848.00463,201,216.84957,,,
848.20829,238,216.70931,,,
848.41197,214,216.57595,,,
848.61566,240,216.44949,,,
848.81937,212,216.32994,,,
849.02309,207,216.21728,,,
849.22683,242,216.11153,,,
849.43058,224,216.01268,,,
849.63435,195,215.92073,,,
849.83813,207,215.83568,,,
850.04193,207,215.75753,,,
